epoch,batch_loss
1,6.6552886962890625
1,6.616277694702148
1,6.590200901031494
1,6.587287902832031
1,6.538591384887695
1,6.604161262512207
1,6.629819393157959
1,6.508144378662109
1,6.6390461921691895
1,6.593039512634277
1,6.632506370544434
1,6.666189193725586
1,6.570457458496094
1,6.659305572509766
1,6.638294696807861
1,6.621663570404053
1,6.690636157989502
1,6.681839466094971
1,6.560422420501709
1,6.5649518966674805
1,6.5369181632995605
1,6.538543701171875
1,6.501971244812012
1,6.534078598022461
1,6.61033821105957
1,6.568264961242676
1,6.571549415588379
1,6.6085076332092285
1,6.554829120635986
1,6.568077087402344
1,6.5807952880859375
1,6.678349018096924
1,6.588860034942627
1,6.683002948760986
1,6.606122970581055
1,6.60310173034668
1,6.5987677574157715
1,6.574378490447998
1,6.525160312652588
1,6.595424652099609
1,6.608407497406006
1,6.645051002502441
1,6.59119176864624
1,6.5770487785339355
1,6.623391151428223
1,6.572427749633789
1,6.555515289306641
1,6.600432395935059
1,6.617118835449219
1,6.633691310882568
1,6.621142864227295
1,6.497755527496338
1,6.54434871673584
1,6.5173020362854
1,6.577507495880127
1,6.530290126800537
1,6.585573196411133
1,6.557174205780029
1,6.570773124694824
1,6.611031532287598
1,6.594882965087891
1,6.594362735748291
1,6.592024326324463
1,6.542596817016602
1,6.59377908706665
1,6.5156331062316895
1,6.590756416320801
1,6.537313938140869
1,6.699065685272217
1,6.576603889465332
1,6.536077499389648
1,6.567875862121582
1,6.521801471710205
1,6.4970598220825195
1,6.58071231842041
1,6.507445812225342
1,6.584453105926514
1,6.537406921386719
1,6.499174118041992
1,6.566127777099609
1,6.565162658691406
1,6.511879920959473
1,6.452850818634033
1,6.491055488586426
1,6.508478164672852
1,6.555202960968018
1,6.519867420196533
1,6.658501625061035
1,6.452212810516357
1,6.564032077789307
1,6.5656280517578125
1,6.5317840576171875
1,6.533022403717041
1,6.531451225280762
1,6.498703479766846
1,6.590163707733154
1,6.526706695556641
1,6.5687031745910645
1,6.497542858123779
1,6.484934329986572
1,6.580211162567139
1,6.451723098754883
1,6.540033340454102
1,6.502723693847656
1,6.453943252563477
1,6.589990139007568
1,6.509015083312988
1,6.511385440826416
